tiff_file,category,ground_truth
Dataset/ThermEval-D/Thermal_964,forehead,"[0.59, 0.28, 0.64, 0.35]"
Dataset/ThermEval-D/Thermal_1028,person,"[0.36, 0.29, 0.69, 0.99]"
Dataset/ThermEval-D/Thermal_1028,chest,"[0.46, 0.5, 0.61, 0.72]"
Dataset/ThermEval-D/Thermal_1028,forehead,"[0.5, 0.34, 0.57, 0.39]"
Dataset/ThermEval-D/Thermal_919,person,"[0.09, 0.24, 0.7, 0.99]"
Dataset/ThermEval-D/Thermal_919,chest,"[0.31, 0.51, 0.52, 0.93]"
Dataset/ThermEval-D/Thermal_919,forehead,"[0.4, 0.25, 0.5, 0.33]"
Dataset/ThermEval-D/Thermal_896,person,"[0.41, 0.38, 0.72, 0.99]"
Dataset/ThermEval-D/Thermal_896,chest,"[0.5, 0.52, 0.62, 0.71]"
Dataset/ThermEval-D/Thermal_829,person,"[0.34, 0.32, 0.74, 0.99]"
Dataset/ThermEval-D/Thermal_829,chest,"[0.43, 0.55, 0.63, 0.84]"
Dataset/ThermEval-D/Thermal_580,person,"[0.4, 0.34, 0.72, 1.0]"
Dataset/ThermEval-D/Thermal_580,chest,"[0.5, 0.54, 0.64, 0.69]"
Dataset/ThermEval-D/Thermal_645,person,"[0.36, 0.4, 0.56, 0.94]"
Dataset/ThermEval-D/Thermal_645,chest,"[0.42, 0.51, 0.51, 0.64]"
Dataset/ThermEval-D/Thermal_781,person,"[0.3, 0.31, 0.71, 0.99]"
Dataset/ThermEval-D/Thermal_781,nose,"[0.49, 0.42, 0.52, 0.48]"
Dataset/ThermEval-D/Thermal_781,chest,"[0.39, 0.58, 0.61, 0.92]"
Dataset/ThermEval-D/Thermal_683,person,"[0.33, 0.4, 0.53, 0.95]"
Dataset/ThermEval-D/Thermal_683,chest,"[0.39, 0.51, 0.47, 0.65]"
Dataset/ThermEval-D/Thermal_713,person,"[0.39, 0.31, 0.72, 0.99]"
Dataset/ThermEval-D/Thermal_713,chest,"[0.5, 0.5, 0.63, 0.72]"
Dataset/ThermEval-D/Thermal_1034,person,"[0.37, 0.29, 0.69, 0.99]"
Dataset/ThermEval-D/Thermal_1034,chest,"[0.46, 0.49, 0.61, 0.73]"
Dataset/ThermEval-D/Thermal_1034,forehead,"[0.5, 0.31, 0.56, 0.37]"
Dataset/ThermEval-D/Thermal_739,person,"[0.34, 0.26, 0.84, 0.99]"
Dataset/ThermEval-D/Thermal_739,chest,"[0.46, 0.61, 0.71, 0.97]"
Dataset/ThermEval-D/Thermal_739,forehead,"[0.54, 0.3, 0.68, 0.42]"
Dataset/ThermEval-D/Thermal_739,nose,"[0.62, 0.4, 0.67, 0.47]"
Dataset/ThermEval-D/Thermal_555,person,"[0.43, 0.39, 0.63, 0.93]"
Dataset/ThermEval-D/Thermal_555,chest,"[0.49, 0.51, 0.58, 0.63]"
Dataset/ThermEval-D/Thermal_727,person,"[0.46, 0.36, 0.68, 0.94]"
Dataset/ThermEval-D/Thermal_727,chest,"[0.52, 0.49, 0.61, 0.65]"
Dataset/ThermEval-D/Thermal_845,person,"[0.38, 0.39, 0.61, 0.99]"
Dataset/ThermEval-D/Thermal_845,chest,"[0.43, 0.54, 0.54, 0.68]"
Dataset/ThermEval-D/Thermal_805,person,"[0.35, 0.38, 0.62, 0.99]"
Dataset/ThermEval-D/Thermal_805,chest,"[0.43, 0.53, 0.57, 0.74]"
Dataset/ThermEval-D/Thermal_832,person,"[0.35, 0.33, 0.74, 0.99]"
Dataset/ThermEval-D/Thermal_832,chest,"[0.44, 0.55, 0.64, 0.87]"
Dataset/ThermEval-D/Thermal_832,nose,"[0.48, 0.38, 0.5, 0.41]"
Dataset/ThermEval-D/Thermal_951,person,"[0.3, 0.42, 0.5, 0.95]"
Dataset/ThermEval-D/Thermal_951,chest,"[0.38, 0.52, 0.45, 0.66]"
Dataset/ThermEval-D/Thermal_519,person,"[0.25, 0.18, 0.83, 0.99]"
Dataset/ThermEval-D/Thermal_519,chest,"[0.4, 0.6, 0.68, 0.92]"
Dataset/ThermEval-D/Thermal_519,nose,"[0.45, 0.28, 0.47, 0.31]"
Dataset/ThermEval-D/Thermal_852,person,"[0.38, 0.39, 0.61, 0.99]"
Dataset/ThermEval-D/Thermal_852,chest,"[0.42, 0.54, 0.54, 0.69]"
Dataset/ThermEval-D/Thermal_852,nose,"[0.48, 0.47, 0.5, 0.51]"
Dataset/ThermEval-D/Thermal_885,person,"[0.33, 0.16, 0.78, 0.99]"
Dataset/ThermEval-D/Thermal_885,chest,"[0.43, 0.49, 0.7, 0.89]"
Dataset/ThermEval-D/Thermal_885,forehead,"[0.42, 0.3, 0.49, 0.35]"
Dataset/ThermEval-D/Thermal_885,nose,"[0.41, 0.36, 0.44, 0.42]"
Dataset/ThermEval-D/Thermal_742,person,"[0.34, 0.26, 0.83, 0.99]"
Dataset/ThermEval-D/Thermal_742,chest,"[0.46, 0.59, 0.72, 0.97]"
Dataset/ThermEval-D/Thermal_595,person,"[0.44, 0.4, 0.65, 0.93]"
Dataset/ThermEval-D/Thermal_595,chest,"[0.51, 0.54, 0.59, 0.62]"
Dataset/ThermEval-D/Thermal_786,person,"[0.3, 0.33, 0.7, 0.99]"
Dataset/ThermEval-D/Thermal_786,chest,"[0.38, 0.58, 0.6, 0.93]"
Dataset/ThermEval-D/Thermal_764,person,"[0.39, 0.4, 0.74, 0.99]"
Dataset/ThermEval-D/Thermal_764,chest,"[0.5, 0.57, 0.63, 0.76]"
Dataset/ThermEval-D/Thermal_735,person,"[0.46, 0.38, 0.67, 0.94]"
Dataset/ThermEval-D/Thermal_735,chest,"[0.53, 0.49, 0.61, 0.66]"
Dataset/ThermEval-D/Thermal_893,person,"[0.41, 0.35, 0.72, 0.99]"
Dataset/ThermEval-D/Thermal_893,chest,"[0.51, 0.51, 0.63, 0.72]"
Dataset/ThermEval-D/Thermal_688,person,"[0.33, 0.41, 0.54, 0.95]"
Dataset/ThermEval-D/Thermal_688,chest,"[0.37, 0.52, 0.47, 0.67]"
Dataset/ThermEval-D/Thermal_920,person,"[0.09, 0.26, 0.7, 0.99]"
Dataset/ThermEval-D/Thermal_920,chest,"[0.31, 0.51, 0.51, 0.92]"
Dataset/ThermEval-D/Thermal_920,forehead,"[0.43, 0.28, 0.5, 0.35]"
Dataset/ThermEval-D/Thermal_912,person,"[0.47, 0.43, 0.67, 0.95]"
Dataset/ThermEval-D/Thermal_912,chest,"[0.53, 0.53, 0.6, 0.67]"
Dataset/ThermEval-D/Thermal_836,person,"[0.35, 0.31, 0.74, 0.99]"
Dataset/ThermEval-D/Thermal_836,chest,"[0.45, 0.55, 0.65, 0.83]"
Dataset/ThermEval-D/Thermal_836,forehead,"[0.45, 0.39, 0.52, 0.46]"
Dataset/ThermEval-D/Thermal_948,person,"[0.3, 0.42, 0.5, 0.95]"
Dataset/ThermEval-D/Thermal_948,chest,"[0.38, 0.53, 0.46, 0.66]"
Dataset/ThermEval-D/Thermal_633,person,"[0.36, 0.4, 0.56, 0.94]"
Dataset/ThermEval-D/Thermal_633,chest,"[0.42, 0.52, 0.51, 0.62]"
Dataset/ThermEval-D/Thermal_583,person,"[0.4, 0.35, 0.73, 0.99]"
Dataset/ThermEval-D/Thermal_583,chest,"[0.5, 0.53, 0.65, 0.69]"
Dataset/ThermEval-D/Thermal_583,forehead,"[0.59, 0.42, 0.64, 0.44]"
Dataset/ThermEval-D/Thermal_723,person,"[0.46, 0.36, 0.67, 0.94]"
Dataset/ThermEval-D/Thermal_723,chest,"[0.53, 0.49, 0.61, 0.66]"
Dataset/ThermEval-D/Thermal_716,person,"[0.4, 0.31, 0.73, 0.99]"
Dataset/ThermEval-D/Thermal_716,chest,"[0.5, 0.5, 0.63, 0.74]"
Dataset/ThermEval-D/Thermal_993,person,"[0.45, 0.41, 0.63, 0.96]"
Dataset/ThermEval-D/Thermal_993,chest,"[0.51, 0.53, 0.58, 0.63]"
Dataset/ThermEval-D/Thermal_685,person,"[0.33, 0.4, 0.53, 0.95]"
Dataset/ThermEval-D/Thermal_685,chest,"[0.38, 0.51, 0.46, 0.66]"
Dataset/ThermEval-D/Thermal_967,person,"[0.3, 0.24, 0.85, 0.99]"
Dataset/ThermEval-D/Thermal_967,forehead,"[0.53, 0.28, 0.62, 0.35]"
Dataset/ThermEval-D/Thermal_967,nose,"[0.53, 0.34, 0.56, 0.4]"
Dataset/ThermEval-D/Thermal_967,chest,"[0.48, 0.59, 0.72, 0.97]"
Dataset/ThermEval-D/Thermal_725,person,"[0.46, 0.37, 0.68, 0.94]"
Dataset/ThermEval-D/Thermal_725,chest,"[0.53, 0.49, 0.61, 0.67]"
Dataset/ThermEval-D/Thermal_870,person,"[0.45, 0.4, 0.6, 0.95]"
Dataset/ThermEval-D/Thermal_870,chest,"[0.48, 0.51, 0.56, 0.63]"
Dataset/ThermEval-D/Thermal_994,person,"[0.45, 0.42, 0.63, 0.96]"
Dataset/ThermEval-D/Thermal_994,chest,"[0.49, 0.54, 0.58, 0.63]"
Dataset/ThermEval-D/Thermal_573,person,"[0.4, 0.34, 0.72, 0.99]"
Dataset/ThermEval-D/Thermal_573,chest,"[0.5, 0.52, 0.66, 0.68]"
Dataset/ThermEval-D/Thermal_573,forehead,"[0.59, 0.38, 0.62, 0.4]"
Dataset/ThermEval-D/Thermal_649,person,"[0.14, 0.16, 0.75, 0.99]"
Dataset/ThermEval-D/Thermal_649,chest,"[0.32, 0.49, 0.59, 0.91]"
Dataset/ThermEval-D/Thermal_649,nose,"[0.36, 0.29, 0.39, 0.34]"
Dataset/ThermEval-D/Thermal_649,forehead,"[0.36, 0.2, 0.48, 0.28]"
Dataset/ThermEval-D/Thermal_541,person,"[0.43, 0.38, 0.63, 0.93]"
Dataset/ThermEval-D/Thermal_541,chest,"[0.5, 0.49, 0.59, 0.62]"
Dataset/ThermEval-D/Thermal_541,forehead,"[0.52, 0.4, 0.56, 0.43]"
Dataset/ThermEval-D/Thermal_968,person,"[0.3, 0.24, 0.85, 0.99]"
Dataset/ThermEval-D/Thermal_968,chest,"[0.46, 0.6, 0.71, 0.98]"
Dataset/ThermEval-D/Thermal_968,forehead,"[0.52, 0.29, 0.57, 0.37]"
Dataset/ThermEval-D/Thermal_906,person,"[0.47, 0.42, 0.67, 0.95]"
Dataset/ThermEval-D/Thermal_906,chest,"[0.52, 0.52, 0.6, 0.66]"
Dataset/ThermEval-D/Thermal_864,person,"[0.45, 0.4, 0.6, 0.95]"
Dataset/ThermEval-D/Thermal_864,chest,"[0.49, 0.51, 0.56, 0.63]"
Dataset/ThermEval-D/Thermal_1026,person,"[0.36, 0.29, 0.69, 0.99]"
Dataset/ThermEval-D/Thermal_1026,chest,"[0.45, 0.52, 0.63, 0.75]"
Dataset/ThermEval-D/Thermal_775,person,"[0.45, 0.44, 0.66, 0.97]"
Dataset/ThermEval-D/Thermal_775,chest,"[0.52, 0.54, 0.6, 0.66]"
Dataset/ThermEval-D/Thermal_526,person,"[0.37, 0.33, 0.71, 0.99]"
Dataset/ThermEval-D/Thermal_526,forehead,"[0.52, 0.35, 0.59, 0.39]"
Dataset/ThermEval-D/Thermal_526,nose,"[0.54, 0.4, 0.56, 0.43]"
Dataset/ThermEval-D/Thermal_526,chest,"[0.47, 0.49, 0.64, 0.68]"
Dataset/ThermEval-D/Thermal_1030,person,"[0.36, 0.3, 0.68, 0.99]"
Dataset/ThermEval-D/Thermal_1030,forehead,"[0.46, 0.35, 0.5, 0.39]"
Dataset/ThermEval-D/Thermal_1030,nose,"[0.45, 0.4, 0.47, 0.43]"
Dataset/ThermEval-D/Thermal_1030,chest,"[0.44, 0.48, 0.64, 0.69]"
Dataset/ThermEval-D/Thermal_569,person,"[0.32, 0.17, 0.86, 0.99]"
Dataset/ThermEval-D/Thermal_569,forehead,"[0.46, 0.29, 0.57, 0.36]"
Dataset/ThermEval-D/Thermal_569,nose,"[0.48, 0.4, 0.52, 0.45]"
Dataset/ThermEval-D/Thermal_569,chest,"[0.43, 0.5, 0.76, 0.88]"
Dataset/ThermEval-D/Thermal_977,person,"[0.42, 0.38, 0.69, 0.99]"
Dataset/ThermEval-D/Thermal_977,forehead,"[0.56, 0.43, 0.6, 0.46]"
Dataset/ThermEval-D/Thermal_977,chest,"[0.48, 0.54, 0.63, 0.71]"
